https://www.winemag.com/buying-guide/full-pull-friends-2012-bacchus-vineyard-cabernet-franc-columbia-valley-wa/|14.9%|Red|12/31/2015|Sean P. Sullivan
https://www.winemag.com/buying-guide/three-sticks-2013-one-sky-chardonnay-sonoma-mountain/|14.8%|White|12/31/2015|Virginie Boone
https://www.winemag.com/buying-guide/testarossa-2013-fogstone-vineyard-chardonnay-central-coast-santa-lucia-highlands/|14.1%|White|12/31/2015|Matt Kettmann
https://www.winemag.com/buying-guide/testarossa-2013-rubios-vineyard-monopole-chardonnay-central-coast-santa-lucia-highlands/|14.1%|White|12/31/2015|Matt Kettmann
https://www.winemag.com/buying-guide/gorman-2013-old-scratch-cabernet-sauvignon-columbia-valley-red-mountain/|15.2%|Red|12/31/2015|Sean P. Sullivan
https://www.winemag.com/buying-guide/le-vigne-2012-ranchito-vista-petite-sirah-central-coast-paso-robles/|13.9%|Red|12/31/2015|Matt Kettmann
https://www.winemag.com/buying-guide/le-salette-2011-pergole-vece-red-amarone-della-valpolicella-classico/|16%|Red|12/31/2015|Kerin O’Keefe
https://www.winemag.com/buying-guide/jean-luc-and-paul-aegerter-2012-corton-vergennes-225126/|14%|Red|12/31/2015|Roger Voss
https://www.winemag.com/buying-guide/latta-2013-lawrence-roussanne-columbia-valley-wa/|N/A|White|12/31/2015|Sean P. Sullivan
https://www.winemag.com/buying-guide/roederer-estate-nv-bottled-brut-sparkling-mendocino-lake-counties-anderson-valley/|12%|Sparkling|12/31/2015|Jim Gordon
https://www.winemag.com/buying-guide/goldeneye-2012-gowan-creek-vineyard-pinot-noir-mendocino-lake-counties-anderson-valley/|14.5%|Red|12/31/2015|Jim Gordon
https://www.winemag.com/buying-guide/hermann-j-wiemer-2013-cabernet-franc-finger-lakes-seneca-lake/|13%|Red|12/31/2015|Anna Lee C. Iijima
https://www.winemag.com/buying-guide/wente-2014-erics-small-lot-unoaked-chardonnay-central-coast-livermore-valley/|13.4%|White|12/31/2015|Jim Gordon
https://www.winemag.com/buying-guide/lagar-bezana-2013-aluvion-ensamblaje-red-cachapoal-valley/|14%|Red|12/31/2015|Michael Schachner
https://www.winemag.com/buying-guide/henri-schoenheitz-2013-herrenreben-riesling-alsace/|13.5%|White|12/31/2015|Anne Krebiehl MW
https://www.winemag.com/buying-guide/barden-2014-fonte-white-central-coast-sta-rita-hills/|13.1%|White|12/31/2015|Matt Kettmann
https://www.winemag.com/buying-guide/chateau-destoublon-2010-red-blend-provence-baux/|14%|Red|12/31/2015|Roger Voss
https://www.winemag.com/buying-guide/anthony-nappa-2014-bordo-cabernet-franc-long-island-north-fork/|13.8%|Red|12/31/2015|Anna Lee C. Iijima
https://www.winemag.com/buying-guide/alex-gambal-2013-pinot-noir-vougeot/|12.5%|Red|12/31/2015|Roger Voss
https://www.winemag.com/buying-guide/foradori-2011-granato-italian-red-teroldego-vigneti-delle-dolomiti/|13%|Red|12/31/2015|Kerin O’Keefe
https://www.winemag.com/buying-guide/j-lohr-2013-arroyo-vista-chardonnay-central-coast-arroyo-seco/|14.3%|White|12/31/2015|Matt Kettmann
https://www.winemag.com/buying-guide/keuka-spring-2014-cabernet-franc-finger-lakes/|13%|Red|12/31/2015|Anna Lee C. Iijima
https://www.winemag.com/buying-guide/henri-villamont-2012-pinot-noir-grands-echezeaux/|13%|Red|12/31/2015|Roger Voss
https://www.winemag.com/buying-guide/malk-2013-cabernet-sauvignon-napa-stags-leap-district/|14.5%|Red|12/31/2015|Virginie Boone
https://www.winemag.com/buying-guide/tenute-fiorebelli-2010-coste-bianche-amarone-della-valpolicella/|15%|Red|12/31/2015|Kerin O’Keefe
https://www.winemag.com/buying-guide/mansfield-dunne-2013-peterson-vineyard-pinot-noir-central-coast-santa-lucia-highlands/|14.4%|Red|12/31/2015|Matt Kettmann
https://www.winemag.com/buying-guide/louis-m-martini-2012-no-254-rte-29-bordeaux-style-red-blend-meritage-napa-valley/|15.1%|Red|12/31/2015|Virginie Boone
https://www.winemag.com/buying-guide/louis-latour-2012-en-chevret-premier-cru-pinot-noir-volnay/|13.5%|Red|12/31/2015|Roger Voss
https://www.winemag.com/buying-guide/louis-max-2013-damodes-premier-cru-pinot-noir-nuits-st-georges/|13%|Red|12/31/2015|Roger Voss
https://www.winemag.com/buying-guide/landmark-2013-damaris-reserve-chardonnay-sonoma-coast/|14.3%|White|12/31/2015|Virginie Boone
https://www.winemag.com/buying-guide/loring-wine-company-2013-graham-family-vineyard-pinot-noir-sonoma-russian-river-valley/|14.3%|Red|12/31/2015|Jim Gordon
https://www.winemag.com/buying-guide/valle-secreto-2012-private-red-cachapoal-valley/|14.5%|Red|12/31/2015|Michael Schachner
https://www.winemag.com/buying-guide/scratch-2013-riesling-central-coast-arroyo-seco/|12.7%|White|12/31/2015|Matt Kettmann
https://www.winemag.com/buying-guide/epiphany-2012-rodneys-vineyard-petite-sirah-central-coast-santa-barbara-county/|15.1%|Red|12/31/2015|Matt Kettmann
https://www.winemag.com/buying-guide/domaine-ostertag-2013-fronholz-pinot-grigio-gris-gris-alsace/|13.5%|White|12/31/2015|Anne Krebiehl MW
https://www.winemag.com/buying-guide/testarossa-2013-chardonnay-central-coast-santa-lucia-highlands/|14.2%|White|12/31/2015|Matt Kettmann
https://www.winemag.com/buying-guide/standing-sun-2012-wild-mouse-cowboys-red-central-coast-santa-barbara-county/|15.1%|Red|12/31/2015|Matt Kettmann
https://www.winemag.com/buying-guide/standing-sun-2012-sky-rocket-guitar-road-shiraz-syrah-syrah-central-coast-santa-barbara-county/|14.3%|Red|12/31/2015|Matt Kettmann
https://www.winemag.com/buying-guide/talbott-2013-sleepy-hollow-vineyard-estate-grown-pinot-noir-central-coast-santa-lucia-highlands/|14.2%|Red|12/31/2015|Matt Kettmann
https://www.winemag.com/buying-guide/quinta-cruz-2012-pierce-ranch-tempranillo-central-coast-san-antonio-valley/|13.5%|Red|12/31/2015|Matt Kettmann
https://www.winemag.com/buying-guide/pieropan-2011-vigna-garzon-red-amarone-della-valpolicella/|16.5%|Red|12/31/2015|Kerin O’Keefe
https://www.winemag.com/buying-guide/gershon-bachus-2008-hesperus-grenache-south-coast-temecula-valley/|13%|Red|12/31/2015|Matt Kettmann
https://www.winemag.com/buying-guide/cramele-recas-2013-conocul-ambrozy-sauvignon-blanc-recas/|13.5%|Dessert|12/31/2015|Jeff Jenssen
https://www.winemag.com/buying-guide/scharffenberger-nv-brut-excellence-sparkling-mendocino-lake-counties-mendocino/|12%|Sparkling|12/31/2015|Jim Gordon
https://www.winemag.com/buying-guide/davies-2013-ferrington-pinot-noir-mendocino-lake-counties-anderson-valley/|14.3%|Red|12/31/2015|Jim Gordon
https://www.winemag.com/buying-guide/iron-horse-2010-classic-vintage-brut-sparkling-sonoma-green-valley/|13.5%|Sparkling|12/31/2015|Virginie Boone
https://www.winemag.com/buying-guide/grey-stack-2014-rosemarys-block-dry-vineyard-sauvignon-blanc-sonoma-bennett-valley/|13.9%|White|12/31/2015|Virginie Boone
https://www.winemag.com/buying-guide/davies-2013-nobles-vineyard-pinot-noir-sonoma-fort-ross-seaview/|14.5%|Red|12/31/2015|Virginie Boone
https://www.winemag.com/buying-guide/errazuriz-2013-max-reserva-cabernet-sauvignon-aconcagua-valley/|14%|Red|12/31/2015|Michael Schachner
https://www.winemag.com/buying-guide/eleven-eleven-2014-sauvignon-blanc-napa-rutherford/|13.7%|White|12/31/2015|Virginie Boone
https://www.winemag.com/buying-guide/masi-2011-costasera-red-amarone-della-valpolicella-classico/|15%|Red|12/31/2015|Kerin O’Keefe
https://www.winemag.com/buying-guide/monte-faustino-2010-red-amarone-della-valpolicella-classico/|16.5%|Red|12/31/2015|Kerin O’Keefe
https://www.winemag.com/buying-guide/monte-fra-2009-scarnocchio-red-amarone-della-valpolicella-classico/|15.5%|Red|12/31/2015|Kerin O’Keefe
https://www.winemag.com/buying-guide/le-vigne-2012-ame-red-central-coast-paso-robles/|14.5%|Red|12/31/2015|Matt Kettmann
https://www.winemag.com/buying-guide/loring-wine-company-2013-durell-vineyard-pinot-noir-sonoma-coast/|14.3%|Red|12/31/2015|Jim Gordon
https://www.winemag.com/buying-guide/fiddlehead-2014-goosebury-sauvignon-blanc-central-coast-santa-ynez-valley/|13%|White|12/31/2015|Matt Kettmann
https://www.winemag.com/buying-guide/domaine-barmes-buecher-2013-leimental-riesling-alsace/|13%|White|12/31/2015|Anne Krebiehl MW
https://www.winemag.com/buying-guide/bien-nacido-2012-shiraz-syrah-syrah-central-coast-santa-maria-valley/|14.2%|Red|12/31/2015|Matt Kettmann
https://www.winemag.com/buying-guide/domaines-ott-2014-clos-mireille-rose-cotes/|14%|Rose|12/31/2015|Roger Voss
https://www.winemag.com/buying-guide/domaine-zind-humbrecht-2013-terroir-dalsace-riesling-alsace/|12.5%|White|12/31/2015|Anne Krebiehl MW
https://www.winemag.com/buying-guide/domaine-zind-humbrecht-2013-calcaire-pinot-grigio-gris-gris-alsace/|13.5%|White|12/31/2015|Anne Krebiehl MW
https://www.winemag.com/buying-guide/kimmel-2013-chardonnay-mendocino-lake-counties-potter-valley/|14.6%|White|12/31/2015|Jim Gordon
https://www.winemag.com/buying-guide/sol-rouge-2011-cabernet-franc-mendocino-lake-counties-lake-county/|14.4%|Red|12/31/2015|Jim Gordon
https://www.winemag.com/buying-guide/avennia-2013-arnaut-boushey-vineyard-shiraz-syrah-syrah-columbia-valley-yakima/|15%|Red|12/31/2015|Sean P. Sullivan
https://www.winemag.com/buying-guide/adelaida-2013-estate-pinot-noir-central-coast-adelaida-district/|13.5%|Red|12/31/2015|Matt Kettmann
https://www.winemag.com/buying-guide/anthony-nappa-2013-savage-cabernet-sauvignon-long-island-north-fork/|13.9%|Red|12/31/2015|Anna Lee C. Iijima
https://www.winemag.com/buying-guide/brander-2014-mesa-verde-vineyard-sauvignon-blanc-central-coast-santa-ynez-valley/|13.5%|White|12/31/2015|Matt Kettmann
https://www.winemag.com/buying-guide/boeger-2014-walker-zinfandel-sierra-foothills-el-dorado/|15%|Red|12/31/2015|Jim Gordon
https://www.winemag.com/buying-guide/buttonwood-2012-devin-white-central-coast-santa-ynez-valley/|13.4%|White|12/31/2015|Matt Kettmann
https://www.winemag.com/buying-guide/buena-vista-2013-counts-selection-carignan-carignane-mendocino-lake-counties-mendocino/|14.5%|Red|12/31/2015|Jim Gordon
https://www.winemag.com/buying-guide/zenato-2009-riserva-sergio-red-amarone-della-valpolicella-classico/|16.5%|Red|12/31/2015|Kerin O’Keefe
https://www.winemag.com/buying-guide/rene-mure-2014-signature-pinot-grigio-gris-gris-alsace/|12.5%|White|12/31/2015|Anne Krebiehl MW
https://www.winemag.com/buying-guide/wild-hogge-2010-moongate-red-central-coast-paso-robles/|16%|Red|12/31/2015|Matt Kettmann
https://www.winemag.com/buying-guide/pellegrini-2013-pinot-noir-sonoma-russian-river-valley/|14.2%|Red|12/31/2015|Virginie Boone
https://www.winemag.com/buying-guide/patz-hall-2013-pinot-noir-sonoma-coast/|14.4%|Red|12/31/2015|Virginie Boone
https://www.winemag.com/buying-guide/westerly-vineyards-2010-fletchers-red-central-coast-happy-canyon-santa-barbara/|14.5%|Red|12/31/2015|Matt Kettmann
https://www.winemag.com/buying-guide/henri-villamont-2012-aux-murgers-premier-cru-pinot-noir-nuits-st-georges/|13%|Red|12/31/2015|Roger Voss
https://www.winemag.com/buying-guide/henri-villamont-2012-chatelots-premier-cru-pinot-noir-chambolle-musigny/|13%|Red|12/31/2015|Roger Voss
https://www.winemag.com/buying-guide/domaine-barmes-buecher-2013-clos-sand-riesling-alsace/|12.5%|White|12/31/2015|Anne Krebiehl MW
https://www.winemag.com/buying-guide/dolin-2013-estate-chardonnay-south-coast-malibu/|14.4%|White|12/31/2015|Matt Kettmann
https://www.winemag.com/buying-guide/trefethen-2013-chardonnay-napa-oak-knoll-district/|14.1%|White|12/31/2015|Virginie Boone
https://www.winemag.com/buying-guide/san-simeon-2011-estate-reserve-merlot-central-coast-paso-robles/|13.9%|Red|12/31/2015|Matt Kettmann
https://www.winemag.com/buying-guide/rotta-2013-osso-balenda-vineyard-zinfandel-central-coast-paso-robles/|14.8%|Red|12/31/2015|Matt Kettmann
https://www.winemag.com/buying-guide/tolosa-2012-beyond-pinot-noir-central-coast-edna-valley/|13.8%|Red|12/31/2015|Matt Kettmann
https://www.winemag.com/buying-guide/sculpterra-2012-statuesque-red-central-coast-paso-robles/|14.7%|Red|12/31/2015|Matt Kettmann
https://www.winemag.com/buying-guide/louis-latour-2012-beaux-monts-premier-cru-pinot-noir-vosne-romanee/|13.5%|Red|12/31/2015|Roger Voss
https://www.winemag.com/buying-guide/lincourt-2013-lindsays-vineyard-pinot-noir-central-coast-sta-rita-hills/|14.5%|Red|12/31/2015|Matt Kettmann
https://www.winemag.com/buying-guide/miroballi-wines-2013-other-white-grenache-blanc-central-coast-santa-ynez-valley/|14%|White|12/31/2015|Matt Kettmann
https://www.winemag.com/buying-guide/terra-doro-2013-italian-red-teroldego-sierra-foothills-amador-county/|14.5%|Red|12/31/2015|Jim Gordon
https://www.winemag.com/buying-guide/i-saltari-2008-red-amarone-della-valpolicella/|15.5%|Red|12/31/2015|Kerin O’Keefe
https://www.winemag.com/buying-guide/maurice-schoech-fils-2013-sonnenberg-riesling-alsace/|12.5%|White|12/31/2015|Anne Krebiehl MW
https://www.winemag.com/buying-guide/melville-2013-vernas-pinot-noir-central-coast-santa-barbara-county/|13.5%|Red|12/31/2015|Matt Kettmann
https://www.winemag.com/buying-guide/sartori-2011-estate-collection-red-amarone-della-valpolicella/|15%|Red|12/31/2015|Kerin O’Keefe
https://www.winemag.com/buying-guide/joseph-drouhin-2012-beaune-greves-premier-cru-pinot-noir-beaune/|13%|Red|12/31/2015|Roger Voss
https://www.winemag.com/buying-guide/vincent-vineyards-2013-family-reserve-sauvignon-blanc-central-coast-santa-ynez-valley/|14.1%|White|12/31/2015|Matt Kettmann
https://www.winemag.com/buying-guide/rene-mure-2014-signature-gewurztraminer-gewurztraminer-alsace/|13.5%|White|12/31/2015|Anne Krebiehl MW
https://www.winemag.com/buying-guide/red-car-2014-rose-pinot-noir-sonoma-coast/|12.7%|Rose|12/31/2015|Virginie Boone
https://www.winemag.com/buying-guide/louis-max-2013-azerottes-pinot-noir-gevrey-chambertin/|13%|Red|12/31/2015|Roger Voss
https://www.winemag.com/buying-guide/goldeneye-2012-confluence-vineyard-pinot-noir-mendocino-lake-counties-anderson-valley/|14.5%|Red|12/31/2015|Jim Gordon
https://www.winemag.com/buying-guide/round-pond-2014-reserve-sauvignon-blanc-napa-rutherford/|14.6%|White|12/31/2015|Virginie Boone
https://www.winemag.com/buying-guide/rene-mure-2013-cote-rouffach-riesling-alsace/|12%|White|12/31/2015|Anne Krebiehl MW
https://www.winemag.com/buying-guide/pride-mountain-2012-reserve-cabernet-sauvignon-napa-sonoma-county-county/|14.8%|Red|12/31/2015|Virginie Boone
https://www.winemag.com/buying-guide/southold-2014-flying-falling-cabernet-franc-long-island-north-fork/|12.4%|Red|12/31/2015|Anna Lee C. Iijima
https://www.winemag.com/buying-guide/lafond-2012-hilltop-ranch-vineyard-shiraz-syrah-syrah-central-coast-sta-rita-hills/|14.7%|Red|12/31/2015|Matt Kettmann
https://www.winemag.com/buying-guide/jamieson-ranch-2013-double-lariat-limited-production-cabernet-sauvignon-napa-valley/|14.5%|Red|12/31/2015|Virginie Boone
https://www.winemag.com/buying-guide/hahn-2013-slh-estate-grown-produced-chardonnay-central-coast-santa-lucia-highlands/|14.1%|White|12/31/2015|Matt Kettmann
https://www.winemag.com/buying-guide/galerie-2014-naissance-sauvignon-blanc-napa-valley/|13.5%|White|12/31/2015|Virginie Boone
https://www.winemag.com/buying-guide/chateau-mascaronne-2013-fazioli-red-blend-provence-cotes/|13.5%|Red|12/31/2015|Roger Voss
https://www.winemag.com/buying-guide/cholame-2012-chardonnay-central-coast-santa-barbara-county/|14.9%|White|12/31/2015|Matt Kettmann
https://www.winemag.com/buying-guide/asuncion-ridge-2012-estate-pinot-noir-central-coast-san-luis-obispo-county/|14.9%|Red|12/31/2015|Matt Kettmann
https://www.winemag.com/buying-guide/boeckel-2014-clos-eugenie-riesling-alsace/|12.5%|White|12/31/2015|Anne Krebiehl MW
https://www.winemag.com/buying-guide/paraducci-wine-cellars-2012-coro-mendocino-red-mendocino-lake-counties-mendocino/|14.1%|Red|12/31/2015|Jim Gordon
https://www.winemag.com/buying-guide/southold-2014-illegitimi-non-carborundum-red-long-island-north-fork/|12.4%|Red|12/31/2015|Anna Lee C. Iijima
https://www.winemag.com/buying-guide/three-sticks-2013-durell-vineyard-origin-chardonnay-sonoma-valley/|14.5%|White|12/31/2015|Virginie Boone
https://www.winemag.com/buying-guide/robert-biale-2013-falleri-vineyard-zinfandel-napa-calistoga/|14.8%|Red|12/31/2015|Virginie Boone
https://www.winemag.com/buying-guide/commanderie-bargemone-2010-cuvee-elisabeth-red-blend-provence-coteaux-daix-en/|13.5%|Red|12/31/2015|Roger Voss
https://www.winemag.com/buying-guide/sequum-2012-four-soil-melange-cabernet-sauvignon-napa-valley/|14.5%|Red|12/31/2015|Virginie Boone
https://www.winemag.com/buying-guide/tolosa-2012-marley-anne-pinot-noir-central-coast-edna-valley/|14.4%|Red|12/31/2015|Matt Kettmann
https://www.winemag.com/buying-guide/morgan-2013-double-l-vineyard-chardonnay-central-coast-santa-lucia-highlands/|14.2%|White|12/31/2015|Matt Kettmann
https://www.winemag.com/buying-guide/patz-hall-2013-dutton-ranch-chardonnay-sonoma-russian-river-valley/|14.2%|White|12/31/2015|Virginie Boone
https://www.winemag.com/buying-guide/louis-latour-2012-chateau-corton-grancey-pinot-noir-corton/|13.5%|Red|12/31/2015|Roger Voss
https://www.winemag.com/buying-guide/matetic-2011-shiraz-syrah-syrah-san-antonio/|14%|Red|12/31/2015|Michael Schachner
https://www.winemag.com/buying-guide/pali-2013-huber-vineyard-chardonnay-central-coast-sta-rita-hills/|14.3%|White|12/31/2015|Matt Kettmann
https://www.winemag.com/buying-guide/proulx-2012-zinfandel-central-coast-paso-robles/|14.8%|Red|12/31/2015|Matt Kettmann
https://www.winemag.com/buying-guide/montresor-2012-cantina-privata-fondatore-red-amarone-della-valpolicella/|15.5%|Red|12/31/2015|Kerin O’Keefe
https://www.winemag.com/buying-guide/domaine-zind-humbrecht-2013-calcaire-gewurztraminer-gewurztraminer-alsace/|13%|White|12/31/2015|Anne Krebiehl MW
https://www.winemag.com/buying-guide/dr-stephens-2012-moose-valley-vineyard-cabernet-sauvignon-napa-st-helena/|14.9%|Red|12/31/2015|Virginie Boone
https://www.winemag.com/buying-guide/nicolis-2009-red-amarone-della-valpolicella-classico/|15%|Red|12/31/2015|Kerin O’Keefe
https://www.winemag.com/buying-guide/domaine-ostertag-2013-zellberg-pinot-grigio-gris-gris-alsace/|13.5%|White|12/31/2015|Anne Krebiehl MW
https://www.winemag.com/buying-guide/domaine-zind-humbrecht-2013-vieilles-vignes-gewurztraminer-gewurztraminer-alsace/|14%|White|12/31/2015|Anne Krebiehl MW
https://www.winemag.com/buying-guide/melville-2013-terraces-estate-pinot-noir-central-coast-sta-rita-hills/|15%|Red|12/31/2015|Matt Kettmann
https://www.winemag.com/buying-guide/domaine-meo-camuzet-2013-cras-premier-cru-pinot-noir-chambolle-musigny/|N/A|Red|12/31/2015|Roger Voss
https://www.winemag.com/buying-guide/chacewater-2013-made-with-organically-grown-grapes-zinfandel-sierra-foothills/|14.8%|Red|12/31/2015|Jim Gordon
https://www.winemag.com/buying-guide/chateau-vignelaure-2010-red-blend-provence-coteaux-daix-en/|14%|Red|12/31/2015|Roger Voss
https://www.winemag.com/buying-guide/allegrini-2011-poja-italian-red-corvina-veronese/|14.5%|Red|12/31/2015|Kerin O’Keefe
https://www.winemag.com/buying-guide/iron-horse-2010-national-geographic-ocean-reserve-blanc-blancs-sparkling-sonoma-green-valley/|13.5%|Sparkling|12/31/2015|Virginie Boone
https://www.winemag.com/buying-guide/joseph-phelps-2013-freestone-estate-grown-pinot-noir-sonoma-coast/|13.5%|Red|12/31/2015|Virginie Boone
https://www.winemag.com/buying-guide/melville-2013-sandys-estate-pinot-noir-central-coast-sta-rita-hills/|15%|Red|12/31/2015|Matt Kettmann
https://www.winemag.com/buying-guide/domaine-barmes-buecher-2013-rosenberg-riesling-alsace/|12.5%|White|12/31/2015|Anne Krebiehl MW
https://www.winemag.com/buying-guide/fulcrum-2013-landy-vineyard-pinot-noir-sonoma-russian-river-valley/|14.2%|Red|12/31/2015|Virginie Boone
https://www.winemag.com/buying-guide/balletto-2013-sexton-hill-vineyard-pinot-noir-sonoma-russian-river-valley/|13.4%|Red|12/31/2015|Virginie Boone
https://www.winemag.com/buying-guide/talbott-2013-logan-sleepy-hollow-vineyard-pinot-noir-central-coast-santa-lucia-highlands/|14.8%|Red|12/31/2015|Matt Kettmann
https://www.winemag.com/buying-guide/louis-latour-2012-cazetiers-premier-cru-pinot-noir-gevrey-chambertin/|13.5%|Red|12/31/2015|Roger Voss
https://www.winemag.com/buying-guide/tres-sabores-2012-zinfandel-napa-rutherford/|14.8%|Red|12/31/2015|Virginie Boone
https://www.winemag.com/buying-guide/joseph-jewell-2012-appian-way-pinot-noir-sonoma-russian-river-valley/|13.94%|Red|12/31/2015|Virginie Boone
https://www.winemag.com/buying-guide/jean-luc-paul-aegerter-2013-pinot-noir-clos-vougeot/|14%|Red|12/31/2015|Roger Voss
https://www.winemag.com/buying-guide/hewitt-2012-double-plus-cabernet-sauvignon-napa-rutherford/|14.9%|Red|12/31/2015|Virginie Boone
https://www.winemag.com/buying-guide/henri-villamont-2012-baudes-premier-cru-pinot-noir-chambolle-musigny/|13%|Red|12/31/2015|Roger Voss
https://www.winemag.com/buying-guide/landmark-2013-charles-heintz-vineyard-chardonnay-sonoma-coast/|14.2%|White|12/31/2015|Virginie Boone
https://www.winemag.com/buying-guide/boeckel-2014-brandluft-riesling-alsace/|12.5%|White|12/31/2015|Anne Krebiehl MW
https://www.winemag.com/buying-guide/barden-2014-chardonnay-central-coast-sta-rita-hills/|13.1%|White|12/31/2015|Matt Kettmann
https://www.winemag.com/buying-guide/melville-2013-estate-pinot-noir-central-coast-sta-rita-hills/|14%|Red|12/31/2015|Matt Kettmann
https://www.winemag.com/buying-guide/polkura-2012-block-g-i-shiraz-syrah-syrah-marchigue/|14.5%|Red|12/31/2015|Michael Schachner
https://www.winemag.com/buying-guide/allegrini-2011-red-amarone-della-valpolicella-classico/|15.5%|Red|12/31/2015|Kerin O’Keefe
https://www.winemag.com/buying-guide/goldschmidt-2012-yoeman-vineyard-cabernet-sauvignon-sonoma-alexander-valley/|14.3%|Red|12/31/2015|Virginie Boone
