https://www.winemag.com/buying-guide/ancien-2015-jouissance-pinot-noir-russian-river-valley/|14.3%|Red|12/31/2018
https://www.winemag.com/buying-guide/cocchi-2013-totocorde-brut-sparkling-alta-langa-303754/|12%|Sparkling|12/31/2018
https://www.winemag.com/buying-guide/cocchi-2013-bianc-d-bianc-brut-chardonnay-alta-langa-303341/|12.5%|Sparkling|12/31/2018
https://www.winemag.com/buying-guide/travaglino-2010-riserva-del-fondatore-vincenzo-comi-sparkling-oltrepo-pavese-303330/|12.5%|Sparkling|12/31/2018
https://www.winemag.com/buying-guide/steele-2015-pacini-vineyard-zinfandel-mendocino-county/|14.5%|Red|12/31/2018
https://www.winemag.com/buying-guide/skinner-2017-seven-generations-white-el-dorado/|13.6%|White|12/31/2018
https://www.winemag.com/buying-guide/siduri-2016-pisoni-vineyard-pinot-noir-santa-lucia-highlands/|14.8%|Red|12/31/2018
https://www.winemag.com/buying-guide/schramsberg-2012-brut-rose-magnum-sparkling-north-coast/|13%|Sparkling|12/31/2018
https://www.winemag.com/buying-guide/saracina-2016-skid-row-vineyard-malbec-mendocino-county/|14.5%|Red|12/31/2018
https://www.winemag.com/buying-guide/salvaterra-2011-amarone-della-valpolicella-classico-304086/|15%|Red|12/31/2018
https://www.winemag.com/buying-guide/robert-biale-2016-black-chicken-zinfandel-napa-valley-303955/|14.7%|Red|12/31/2018
https://www.winemag.com/buying-guide/pasqua-2011-mai-dire-mai-amarone-della-valpolicella-304083/|16.5%|Red|12/31/2018
https://www.winemag.com/buying-guide/maison-champy-2015-les-vergelesses-premier-cru-pernand-vergelesses/|13%|Red|12/31/2018
https://www.winemag.com/buying-guide/rotari-2011-40-anni-special-limited-edition-riserva-chardonnay-trento-304671/|12.5%|Sparkling|12/31/2018
https://www.winemag.com/buying-guide/neely-2015-pinot-noir-santa-cruz-mountains-303863/|14.4%|Red|12/31/2018
https://www.winemag.com/buying-guide/barden-2017-fonte-white-sta-rita-hills-303858/|13.4%|White|12/31/2018
https://www.winemag.com/buying-guide/albert-bichot-2016-clos-rousseau-premier-cru-santenay-304441/|13%|Red|12/31/2018
https://www.winemag.com/buying-guide/franchetti-passopisciaro-2016-contrada-c-nerello-cappuccio-terre-siciliane-303301/|14.5%|Red|12/31/2018
https://www.winemag.com/buying-guide/vincent-girardin-2015-epenots-premier-cru-pommard/|13.5%|Red|12/31/2018
https://www.winemag.com/buying-guide/trombetta-2016-pinot-noir-sonoma-coast-303377/|14.2%|Red|12/31/2018
https://www.winemag.com/buying-guide/mount-eden-vineyards-2014-cabernet-sauvignon-santa-cruz-mountains-303025/|14%|Red|12/31/2018
https://www.winemag.com/buying-guide/matosevi-2016-alba-malvazija-istria/|13%|White|12/31/2018
https://www.winemag.com/buying-guide/jean-marc-brocard-2017-montee-de-tonnerre-premier-cru-chablis-304475/|12.5%|White|12/31/2018
https://www.winemag.com/buying-guide/jarvis-2014-estate-grown-cave-fermented-tempranillo-napa-valley-303940/|14.1%|Red|12/31/2018
https://www.winemag.com/buying-guide/ferrari-2009-perle-nero-extra-brut-riserva-pinot-nero-trento/|12.5%|Sparkling|12/31/2018
https://www.winemag.com/buying-guide/domaine-fourrey-2017-vaillons-premier-cru-chablis-304436/|13%|White|12/31/2018
https://www.winemag.com/buying-guide/domaine-du-pesquier-2016-gigondas-304199/|14.5%|Red|12/31/2018
https://www.winemag.com/buying-guide/rotari-2011-alpe-regis-pas-dose-sparkling-trento/|N/A|Sparkling|12/31/2018
https://www.winemag.com/buying-guide/raymond-2015-district-collection-cabernet-sauvignon-yountville/|15.5%|Red|12/31/2018
https://www.winemag.com/buying-guide/prospect-772-2015-the-brawler-syrah-sierra-foothills/|15.5%|Red|12/31/2018
https://www.winemag.com/buying-guide/pietradolce-2016-archineri-etna-303730/|14%|Red|12/31/2018
https://www.winemag.com/buying-guide/matosevi-2015-grimalda-red-istria/|13.5%|Red|12/31/2018
https://www.winemag.com/buying-guide/marchisio-tenuta-ca-du-russ-2007-faiv-blanc-de-blancs-brut-metodo-classico-roero-303407/|N/A|Sparkling|12/31/2018
https://www.winemag.com/buying-guide/marcelle-de-changey-2016-puligny-montrachet/|13.5%|White|12/31/2018
https://www.winemag.com/buying-guide/macrostie-2016-manzana-vineyard-pinot-noir-green-valley-303387/|14.2%|Red|12/31/2018
https://www.winemag.com/buying-guide/joseph-drouhin-2015-vosne-romanee/|13%|Red|12/31/2018
https://www.winemag.com/buying-guide/j-coudray-bizot-2013-les-combottes-premier-cru-puligny-montrachet/|13%|White|12/31/2018
https://www.winemag.com/buying-guide/j-coudray-bizot-2012-champeaux-premier-cru-gevrey-chambertin-302309/|13%|Red|12/31/2018
https://www.winemag.com/buying-guide/domaine-saint-marc-2015-clos-des-avaux-beaune/|13.5%|Red|12/31/2018
https://www.winemag.com/buying-guide/domaine-de-font-sane-2016-terrasses-des-dentelles-gigondas-304004/|15%|Red|12/31/2018
https://www.winemag.com/buying-guide/cousino-macul-2011-lota-cabernet-sauvignon-merlot-maipo-valley/|14%|Red|12/31/2018
https://www.winemag.com/buying-guide/corteforte-2010-vigneti-di-osan-amarone-della-valpolicella-classico-304074/|15.5%|Red|12/31/2018
https://www.winemag.com/buying-guide/corte-moschina-2011-60-riserva-lessini-durello-303747/|N/A|Sparkling|12/31/2018
https://www.winemag.com/buying-guide/chateau-sainte-marie-2016-alios-cotes-de-bordeaux-303937/|13.5%|Red|12/31/2018
https://www.winemag.com/buying-guide/domaine-michel-et-joanna-ecard-2015-aux-serpentieres-premier-cru-savigny-les-beaune/|13%|Red|12/31/2018
https://www.winemag.com/buying-guide/domaine-chenevieres-2016-fourchaume-premier-cru-chablis-304398/|13%|White|12/31/2018
https://www.winemag.com/buying-guide/domaine-anderson-2014-pinoli-vineyard-pinot-noir-anderson-valley/|N/A|Red|12/31/2018
https://www.winemag.com/buying-guide/davies-2016-nobles-vineyard-pinot-noir-fort-ross-seaview/|14.5%|Red|12/31/2018
https://www.winemag.com/buying-guide/crosby-roamann-2014-crosbys-reserve-cabernet-sauvignon-napa-valley/|15%|Red|12/31/2018
https://www.winemag.com/buying-guide/chateau-de-meursault-2015-perrieres-premier-cru-meursault/|13.5%|White|12/31/2018
https://www.winemag.com/buying-guide/charles-b-mitchell-2014-reserve-delfino-malbec-el-dorado/|14.4%|Red|12/31/2018
https://www.winemag.com/buying-guide/baca-2016-tug-o-war-maffei-vineyard-zinfandel-russian-river-valley-303605/|15.5%|Red|12/31/2018
https://www.winemag.com/buying-guide/alara-2016-pinot-noir-central-coast-303000/|15.1%|Red|12/31/2018
https://www.winemag.com/buying-guide/vignobles-et-compagnie-2016-les-combelles-gigondas-303995/|14%|Red|12/31/2018
https://www.winemag.com/buying-guide/cocchi-2011-pas-dose-brut-nature-pinot-nero-alta-langa-303333/|12.5%|Sparkling|12/31/2018
https://www.winemag.com/buying-guide/wiegner-2014-treterre-etna-304641/|13.5%|Red|12/31/2018
https://www.winemag.com/buying-guide/tornatore-2017-bianco-pietrarizzo-etna-304648/|13.5%|White|12/31/2018
https://www.winemag.com/buying-guide/stolpman-2016-hilltops-syrah-ballard-canyon-303538/|14.5%|Red|12/31/2018
https://www.winemag.com/buying-guide/sanford-2014-block-5-pinot-noir-sta-rita-hills/|14.5%|Red|12/31/2018
https://www.winemag.com/buying-guide/macrostie-2016-terra-de-promissio-pinot-noir-sonoma-coast-303376/|13.5%|Red|12/31/2018
https://www.winemag.com/buying-guide/ledge-2017-g2-vineyard-grenache-blanc-paso-robles-willow-creek-district/|13.8%|White|12/31/2018
https://www.winemag.com/buying-guide/larue-2015-thorn-ridge-vineyard-pinot-noir-sonoma-coast-304633/|12.9%|Red|12/31/2018
https://www.winemag.com/buying-guide/jean-marc-brocard-2017-fourchaume-premier-cru-chablis-304474/|13%|White|12/31/2018
https://www.winemag.com/buying-guide/dutton-goldfield-2017-chileno-valley-vineyard-riesling-petaluma-gap-304607/|13.5%|White|12/31/2018
https://www.winemag.com/buying-guide/domaines-devillard-2016-domaine-des-perdrix-aux-perdrix-premier-cru-nuits-st-georges-304493/|13%|Red|12/31/2018
https://www.winemag.com/buying-guide/domaine-notre-dame-des-pallieres-2016-bois-des-mourres-gigondas-304122/|15%|Red|12/31/2018
https://www.winemag.com/buying-guide/domaine-du-grand-montmirail-2016-cuvee-vieilles-vignes-gigondas-304114/|14.5%|Red|12/31/2018
https://www.winemag.com/buying-guide/domaine-du-grand-bourjassot-2016-cuvee-cecile-gigondas-303900/|N/A|Red|12/31/2018
https://www.winemag.com/buying-guide/crous-saint-martin-2016-les-espaliers-gigondas-304120/|14.5%|Red|12/31/2018
https://www.winemag.com/buying-guide/robert-biale-2016-aldos-vineyard-zinfandel-oak-knoll-district-303970/|14.9%|Red|12/31/2018
https://www.winemag.com/buying-guide/montirius-2016-la-tour-gigondas-303994/|14.5%|Red|12/31/2018
https://www.winemag.com/buying-guide/casa-cecchin-2011-dosaggio-zero-riserva-lessini-durello/|12%|Sparkling|12/31/2018
https://www.winemag.com/buying-guide/carmen-2013-gold-reserve-cabernet-sauvignon-maipo-valley/|14.5%|Red|12/31/2018
https://www.winemag.com/buying-guide/charles-b-mitchell-2015-merill-vineyard-reserve-zinfandel-el-dorado/|14.7%|Red|12/31/2018
https://www.winemag.com/buying-guide/small-vines-2016-pinot-noir-sonoma-coast/|13.6%|Red|12/31/2018
https://www.winemag.com/buying-guide/chateau-prieurs-de-la-commanderie-2014-pomerol/|13.5%|Red|12/31/2018
https://www.winemag.com/buying-guide/patz-hall-2016-bootleggers-hill-chardonnay-russian-river-valley/|14.2%|White|12/31/2018
https://www.winemag.com/buying-guide/la-bastide-saint-vincent-2016-gigondas-304195/|15%|Red|12/31/2018
https://www.winemag.com/buying-guide/j-lohr-2016-gesture-g-s-m-paso-robles-303171/|15.1%|Red|12/31/2018
https://www.winemag.com/buying-guide/grand-napa-2015-reserve-cabernet-sauvignon-napa-valley/|14.7%|Red|12/31/2018
https://www.winemag.com/buying-guide/mas-des-restanques-2016-gigondas-304071/|15%|Red|12/31/2018
https://www.winemag.com/buying-guide/louis-max-2015-aux-fourneaux-premier-cru-savigny-les-beaune/|13%|Red|12/31/2018
https://www.winemag.com/buying-guide/folded-hills-2015-grant-grenache-santa-ynez-valley-303011/|13.03%|Red|12/31/2018
https://www.winemag.com/buying-guide/edmeades-2014-zinfandel-mendocino-county/|15.5%|Red|12/31/2018
https://www.winemag.com/buying-guide/domaine-du-st-gens-2016-gigondas-304115/|14.5%|Red|12/31/2018
https://www.winemag.com/buying-guide/agusti-torello-mata-2007-kripta-gran-reserva-brut-nature-40-anys-sparkling-cava-303410/|11.5%|Sparkling|12/31/2018
https://www.winemag.com/buying-guide/ca-dei-zago-2015-dosaggio-zero-metodo-classico-prosecco-di-valdobbiadene/|11%|Sparkling|12/31/2018
https://www.winemag.com/buying-guide/domaine-de-la-tourade-2016-font-des-aieux-gigondas-303892/|15%|Red|12/31/2018
https://www.winemag.com/buying-guide/domaine-chenevieres-2016-cote-de-lechet-premier-cru-chablis/|13%|White|12/31/2018
https://www.winemag.com/buying-guide/chateau-lanbersac-2015-cuvee-vieilles-vignes-puisseguin-saint-emilion/|14.5%|Red|12/31/2018
https://www.winemag.com/buying-guide/chateau-chatard-2016-cotes-de-bordeaux-303893/|13%|Red|12/31/2018
https://www.winemag.com/buying-guide/chateau-haut-gravet-2015-grand-chemin-saint-emilion/|13.5%|Red|12/31/2018
https://www.winemag.com/buying-guide/valdivieso-nv-caballo-loco-number-seventeen-red-central-valley/|14%|Red|12/31/2018
https://www.winemag.com/buying-guide/two-paddocks-2016-estate-vineyards-pinot-noir-central-otago/|13%|Red|12/31/2018
https://www.winemag.com/buying-guide/te-mata-2015-elston-chardonnay-hawkes-bay/|14%|White|12/31/2018
https://www.winemag.com/buying-guide/small-vines-2016-estate-cuvee-pinot-noir-russian-river-valley/|13.5%|Red|12/31/2018
https://www.winemag.com/buying-guide/selvapiana-2013-villa-petrognano-red-pomino/|14%|Red|12/31/2018
https://www.winemag.com/buying-guide/saucelito-canyon-2015-1880-old-vine-zinfandel-arroyo-grande-valley-303867/|13.92%|Red|12/31/2018
https://www.winemag.com/buying-guide/frank-family-2016-lewis-vineyard-reserve-pinot-noir-carneros/|14.5%|Red|12/31/2018
https://www.winemag.com/buying-guide/falesco-nv-metodo-classico-brut-rose-pinot-noir-vino-spumante/|12%|Sparkling|12/31/2018
https://www.winemag.com/buying-guide/domaine-saint-damien-2016-vieilles-vignes-gigondas-304101/|14.5%|Red|12/31/2018
https://www.winemag.com/buying-guide/domaine-du-pradas-2016-gigondas-304116/|14.5%|Red|12/31/2018
https://www.winemag.com/buying-guide/domaine-du-grapillon-dor-2016-cuvee-1806-gigondas-304175/|15%|Red|12/31/2018
https://www.winemag.com/buying-guide/domaine-des-pasquiers-2016-gigondas-304097/|14.5%|Red|12/31/2018
https://www.winemag.com/buying-guide/domaine-des-bosquets-2016-gigondas-304158/|14.5%|Red|12/31/2018
https://www.winemag.com/buying-guide/chateau-des-laurets-2015-cuvee-baron-selection-parcellaire-puisseguin-saint-emilion/|14.5%|Red|12/31/2018
https://www.winemag.com/buying-guide/chateau-de-meursault-2015-clos-des-epeneaux-premier-cru-pommard/|13.5%|Red|12/31/2018
https://www.winemag.com/buying-guide/boich-2013-wall-road-vineyard-cabernet-sauvignon-mount-veeder-304690/|15.5%|Red|12/31/2018
https://www.winemag.com/buying-guide/black-kite-2016-soberanes-vineyard-pinot-noir-santa-lucia-highlands-303835/|14.8%|Red|12/31/2018
https://www.winemag.com/buying-guide/belden-barns-nv-estate-late-harvest-viognier-sonoma-mountain/|12.1%|Dessert|12/31/2018
https://www.winemag.com/buying-guide/bee-hunter-2015-merlot-cabernet-sauvignon-yorkville-highlands/|14.4%|Red|12/31/2018
https://www.winemag.com/buying-guide/barone-di-villagrande-2017-rosato-etna-304645/|12.5%|Rose|12/31/2018
https://www.winemag.com/buying-guide/albert-bichot-2016-domaine-du-pavillon-les-charmes-premier-cru-meursault-304451/|13%|White|12/31/2018
https://www.winemag.com/buying-guide/agusti-torello-mata-2012-gran-reserva-brut-nature-sparkling-cava-303360/|11.5%|Sparkling|12/31/2018
https://www.winemag.com/buying-guide/yacoubian-hobbs-2015-areni-vayots-dzor/|14%|Red|12/31/2018
https://www.winemag.com/buying-guide/villabella-2011-amarone-della-valpolicella-classico/|15%|Red|12/31/2018
https://www.winemag.com/buying-guide/via-romano-2015-moscato-di-nero-black-muscat-sierra-foothills/|18%|Port/Sherry|12/31/2018
https://www.winemag.com/buying-guide/valli-2016-bannockburn-vineyard-pinot-noir-central-otago/|14%|Red|12/31/2018
https://www.winemag.com/buying-guide/shannon-2015-home-ranch-reserve-malbec-lake-county/|14.9%|Red|12/31/2018
https://www.winemag.com/buying-guide/santa-sofia-2011-gioe-amarone-della-valpolicella-classico-304080/|15.5%|Red|12/31/2018
https://www.winemag.com/buying-guide/roux-pere-et-fils-2016-les-macherelles-premier-cru-chassagne-montrachet/|13%|White|12/31/2018
https://www.winemag.com/buying-guide/pasqua-2010-famiglia-pasqua-riserva-amarone-della-valpolicella-304082/|16.5%|Red|12/31/2018
https://www.winemag.com/buying-guide/ogier-2016-heritages-gigondas-303911/|N/A|Red|12/31/2018
https://www.winemag.com/buying-guide/ogier-2016-dentellis-gigondas-303914/|N/A|Red|12/31/2018
https://www.winemag.com/buying-guide/neely-2016-home-block-spring-ridge-vineyard-chardonnay-santa-cruz-mountains-303181/|14.4%|White|12/31/2018
https://www.winemag.com/buying-guide/naggiar-2016-estate-grown-root-49-syrah-nevada-county/|14.5%|Red|12/31/2018
https://www.winemag.com/buying-guide/naggiar-2016-estate-grown-cabernet-sauvignon-sierra-foothills/|14.4%|Red|12/31/2018
https://www.winemag.com/buying-guide/moser-nv-51151-brut-chardonnay-trento-301377/|12.5%|Sparkling|12/31/2018
https://www.winemag.com/buying-guide/margerum-2017-d-sauvignon-blanc-happy-canyon-of-santa-barbara-303857/|12.4%|White|12/31/2018
https://www.winemag.com/buying-guide/marchesi-de-frescobaldi-2015-rosso-pinot-nero-pomino/|12.5%|Red|12/31/2018
https://www.winemag.com/buying-guide/maison-stephane-brocard-2017-closerie-des-alisiers-pouilly-fuisse/|12.5%|White|12/31/2018
https://www.winemag.com/buying-guide/maison-champy-2015-en-caradeux-premier-cru-pernand-vergelesses/|13.5%|White|12/31/2018
https://www.winemag.com/buying-guide/lion-ranch-2016-grenache-blanc-santa-clara-valley-303526/|14.3%|White|12/31/2018
https://www.winemag.com/buying-guide/le-casque-2017-damiano-vineyard-viognier-placer-county/|13.7%|White|12/31/2018
https://www.winemag.com/buying-guide/lava-cap-2015-estate-bottled-cabernet-franc-el-dorado/|14.8%|Red|12/31/2018
https://www.winemag.com/buying-guide/klinker-brick-2015-dolcetto-lodi/|14.5%|Red|12/31/2018
https://www.winemag.com/buying-guide/jessies-grove-2014-jessies-collection-estate-grown-old-vine-zinfandel-lodi/|15.6%|Red|12/31/2018
https://www.winemag.com/buying-guide/jean-marc-brocard-2017-vau-de-vey-premier-cru-chablis-304473/|13%|White|12/31/2018
https://www.winemag.com/buying-guide/black-kite-2016-sierra-mar-vineyard-pinot-noir-santa-lucia-highlands-303509/|14.5%|Red|12/31/2018
https://www.winemag.com/buying-guide/domaine-de-lespigouette-2016-gigondas-303909/|N/A|Red|12/31/2018
https://www.winemag.com/buying-guide/roux-pere-et-fils-2016-les-cortons-premier-cru-saint-aubin/|13%|White|12/31/2018
https://www.winemag.com/buying-guide/domaine-de-la-charbonniere-2015-cuvee-speciale-grenache-vacqueyras-304322/|15.5%|Red|12/31/2018
https://www.winemag.com/buying-guide/santa-sofia-2012-amarone-della-valpolicella-classico-304079/|15%|Red|12/31/2018
https://www.winemag.com/buying-guide/irene-badala-2016-rosso-etna-304430/|14%|Red|12/31/2018
https://www.winemag.com/buying-guide/terra-valentine-2015-cabernet-franc-spring-mountain-district-303363/|14.9%|Red|12/31/2018
https://www.winemag.com/buying-guide/tenuta-san-guido-2016-guidalberto-red-toscana/|14%|Red|12/31/2018
https://www.winemag.com/buying-guide/sanford-2013-founders-vines-single-block-estate-grown-pinot-noir-sta-rita-hills-303541/|13.9%|Red|12/31/2018
https://www.winemag.com/buying-guide/salvaterra-2009-cave-di-prun-riserva-amarone-della-valpolicella-classico-304084/|15.5%|Red|12/31/2018
https://www.winemag.com/buying-guide/ryan-cochrane-2016-fiddlestix-vineyard-pinot-noir-sta-rita-hills-303533/|14.3%|Red|12/31/2018
https://www.winemag.com/buying-guide/jayson-2016-chardonnay-napa-valley/|14.6%|White|12/31/2018
https://www.winemag.com/buying-guide/ferrari-2007-giulio-ferrari-riserva-del-fondatore-sparkling-trento/|12.5%|Sparkling|12/31/2018
https://www.winemag.com/buying-guide/dubl-nv-esse-dosaggio-zero-metodo-classico-greco-vino-spumante/|12.5%|Sparkling|12/31/2018
https://www.winemag.com/buying-guide/domaine-jean-fery-fils-2016-abbaye-de-morgeot-premier-cru-chassagne-montrachet/|13.5%|White|12/31/2018
https://www.winemag.com/buying-guide/domaine-des-bosquets-2016-le-lieu-dit-gigondas-304148/|15%|Red|12/31/2018
https://www.winemag.com/buying-guide/bella-2015-barrel-32-zinfandel-sonoma-county/|14.8%|Red|12/31/2018
https://www.winemag.com/buying-guide/albatross-ridge-2015-estate-chardonnay-monterey-county-302998/|13%|White|12/31/2018
https://www.winemag.com/buying-guide/tantara-2016-la-encantada-pinot-noir-sta-rita-hills-303873/|14.2%|Red|12/31/2018
https://www.winemag.com/buying-guide/small-vines-2017-estate-grown-rose-of-pinot-noir-russian-river-valley/|12.1%|Rose|12/31/2018
https://www.winemag.com/buying-guide/pahlmeyer-2016-chardonnay-napa-valley/|14.9%|White|12/31/2018
https://www.winemag.com/buying-guide/oakville-east-2015-franc-n-stern-cabernet-franc-oakville/|14.8%|Red|12/31/2018
https://www.winemag.com/buying-guide/jean-marc-brocard-2017-vaulorent-premier-cru-chablis-304476/|13%|White|12/31/2018
https://www.winemag.com/buying-guide/jean-marc-brocard-2017-butteaux-premier-cru-chablis-304477/|13%|White|12/31/2018
https://www.winemag.com/buying-guide/happy-canyon-vineyard-2014-barrack-family-estate-ten-goal-red-happy-canyon-of-santa-barbara-303019/|13.6%|Red|12/31/2018
https://www.winemag.com/buying-guide/gramona-2002-enoteca-gran-reserva-brut-nature-sparkling-cava/|12.5%|Sparkling|12/31/2018
https://www.winemag.com/buying-guide/giornata-2017-barbera-paso-robles-303015/|13%|Red|12/31/2018
https://www.winemag.com/buying-guide/ex-post-facto-2016-syrah-santa-barbara-county-303519/|14.5%|Red|12/31/2018
https://www.winemag.com/buying-guide/easton-2015-estate-bottled-zinfandel-shenandoah-valley-ca/|15.1%|Red|12/31/2018
https://www.winemag.com/buying-guide/duckhorn-2015-three-palms-merlot-napa-valley/|14.7%|Red|12/31/2018
https://www.winemag.com/buying-guide/domaine-chenevieres-2016-grand-cru-chablis-304399/|13%|White|12/31/2018
https://www.winemag.com/buying-guide/domaine-anderson-2014-dach-vineyard-pinot-noir-anderson-valley/|14.3%|Red|12/31/2018
https://www.winemag.com/buying-guide/corison-2015-sunbasket-vineyard-helios-cabernet-franc-st-helena/|13.2%|Red|12/31/2018
https://www.winemag.com/buying-guide/chateau-pas-de-lane-2014-saint-emilion/|14%|Red|12/31/2018
https://www.winemag.com/buying-guide/bee-hunter-2014-oppenlander-vineyard-pinot-noir-mendocino/|14.6%|Red|12/31/2018
https://www.winemag.com/buying-guide/arrow-branch-2017-sauvignon-blanc-napa-valley-304190/|14.1%|White|12/31/2018
https://www.winemag.com/buying-guide/amador-cellars-2015-estate-reserve-grenache-noir-amador-county/|15%|Red|12/31/2018
https://www.winemag.com/buying-guide/daniel-2015-laguna-vineyard-pinot-noir-russian-river-valley-303215/|13.5%|Red|12/31/2018
https://www.winemag.com/buying-guide/chateau-moulin-de-la-rose-2014-saint-julien/|13.5%|Red|12/31/2018
https://www.winemag.com/buying-guide/chappellet-2015-cabernet-franc-napa-valley/|14.5%|Red|12/31/2018
https://www.winemag.com/buying-guide/boekenoogen-2016-garretts-vineyard-dry-land-pinot-noir-santa-lucia-highlands-303511/|14.6%|Red|12/31/2018
https://www.winemag.com/buying-guide/bella-2015-maple-vineyards-annies-block-zinfandel-dry-creek-valley/|15%|Red|12/31/2018
https://www.winemag.com/buying-guide/bee-hunter-2014-pinot-noir-mendocino/|14.7%|Red|12/31/2018
https://www.winemag.com/buying-guide/bargetto-2017-regan-vineyards-reserve-chardonnay-santa-cruz-mountains-303153/|13.9%|White|12/31/2018
https://www.winemag.com/buying-guide/bacio-divino-2015-red-napa-valley/|14.6%|Red|12/31/2018
https://www.winemag.com/buying-guide/albert-bichot-2016-domaine-du-pavillon-les-epenottes-premier-cru-beaune-304442/|13%|Red|12/31/2018
https://www.winemag.com/buying-guide/tantara-2016-zotovich-pinot-noir-sta-rita-hills-303871/|14.5%|Red|12/31/2018
https://www.winemag.com/buying-guide/tantara-2016-dierberg-pinot-noir-santa-maria-valley-303544/|14.5%|Red|12/31/2018
https://www.winemag.com/buying-guide/rocca-2014-grigsby-merlot-yountville/|15.1%|Red|12/31/2018
https://www.winemag.com/buying-guide/moulin-de-la-gardette-2016-tradition-gigondas-304091/|14.5%|Red|12/31/2018
https://www.winemag.com/buying-guide/moser-2013-rose-extra-brut-pinot-nero-trento/|12.5%|Sparkling|12/31/2018
https://www.winemag.com/buying-guide/diora-2016-la-petite-grace-pinot-noir-monterey-303006/|14.5%|Red|12/31/2018
https://www.winemag.com/buying-guide/dauvergne-ranvier-2016-vin-rare-gigondas-304070/|15%|Red|12/31/2018
https://www.winemag.com/buying-guide/daou-2016-cuvee-lizzy-red-adelaida-district-303005/|14.7%|Red|12/31/2018
https://www.winemag.com/buying-guide/daniel-2015-grand-vent-vineyard-pinot-noir-sonoma-coast-303214/|13.3%|Red|12/31/2018
